Unnamed: 0,Make,Model,Variant,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Rear_Track,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Seating_Capacity,Seats_Material,Type,Start_/_Stop_Button,Audiosystem,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Distance_to_Empty,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Auto-Dimming_Rear-View_Mirror,Gear_Indicator,Engine_Immobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Parking_Assistance,Key_Off_Reminder,Infotainment_Screen,Multifunction_Steering_Wheel,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,ESP_(Electronic_Stability_Program),Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,price,cluster
634,Force,Gurkha,Xtreme Abs,2149,4,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,63.0,Diesel,SUV,3,3.977853492333897,,5,190.0,Solid Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar","Multi Link with Pan Hard Rod and Coil Springs, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,138.08,321,5,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Manual,350.0,0,0,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Manual,Yes,Manual,Digital,1,0,Driver Only,Not Applicable,1,0,1,1,1,Driver frontal airbag,0,0,0,0,3,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,18620,4
635,Force,Gurkha,Xpedition 3 Door,2596,4,4.0,RWD (Rear Wheel Drive),"Front, Longitudinal",Injection,63.0,Diesel,SUV,5,17.0,,6,190.0,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar","Multi Link with Pan Hard Rod and Coil Springs, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",1480 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,83.84,230,7,Fabric,Manual,0,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",0,Manual,350.0,0,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Manual,Analog,Manual,Analog + Digital,0,1,Driver_Front_sun_Visor,Not Applicable,1,0,0,0,0,Driver frontal airbag,0,0,0,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,13650,2
636,Force,Gurkha,Xplorer 5 Door,2596,4,4.0,4WD,"Front, Longitudinal",Injection,63.0,Diesel,SUV,5,17.0,,6,205.0,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar","Multi Link with Pan Hard Rod and Coil Springs, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",1480 ,Electric_Power_Steering,Front_Power_Windows,1,Smart Key,83.84,230,5,Fabric,Manual,0,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",0,Manual,350.0,0,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",0,Manual,Analog,Manual,Analog + Digital,0,1,Driver_Front_sun_Visor,Not Applicable,1,0,0,0,0,Driver frontal airbag,0,0,0,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,17150,4
637,Maruti Suzuki,Xl6,Zeta Mt,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,MPV,5,19.01,,5,205.0,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,102.58,138,6,Fabric,Manual,1,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,209.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,0,1,Driver frontal airbag,1,1,1,1,2,Rear sensors with camera,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,0,0,0,1,1,0,0,0,13785,2
638,Maruti Suzuki,Xl6,Alpha Mt,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,MPV,5,19.01,,5,205.0,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,102.58,138,6,Fabric,Manual,1,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,209.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,0,1,Driver frontal airbag,1,1,1,1,2,Rear sensors,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,0,0,0,1,1,0,0,0,14576,2
639,Maruti Suzuki,Xl6,Zeta At,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,MPV,5,17.01,,5,205.0,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,102.58,138,6,Fabric,Automatic,1,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,209.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,0,1,Driver frontal airbag,1,1,1,1,2,Rear sensors,0,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,0,0,1,1,1,0,0,0,15325,2
640,Maruti Suzuki,Xl6,Alpha At,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,MPV,5,17.01,,5,205.0,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,102.58,138,6,Fabric,Automatic,1,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,209.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,0,1,Driver frontal airbag,1,1,1,1,2,Rear sensors with camera,0,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,0,0,1,1,1,0,0,0,16116,4
641,Fiat,Abarth Avventura,1.4 T-Jet,1368,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,Crossover,5,17.1,,5,205.0,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,141.04,210,5,Leather,Manual,1,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,1,0,0,0,1,13849,2
642,Mahindra,Tuv300 Plus,P4,2179,3,4.0,RWD (Rear Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,18.49,,5,210.0,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,118.36,280,9,Leather,Manual,0,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),0,Internal_Boot_lid,384.0,1,1,1,1,4 years /100000 Kms (years/distance whichever comes first),1,Manual,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Yes,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,1,0,0,0,0,13898,2
643,Mahindra,Tuv300 Plus,P6,2179,3,4.0,RWD (Rear Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,18.49,,5,210.0,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,118.36,280,9,Leather,Manual,0,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),0,Internal_Boot_lid,384.0,1,1,1,1,4 years /100000 Kms (years/distance whichever comes first),1,Manual,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Yes,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,1,0,0,0,0,14415,2
644,Mahindra,Tuv300 Plus,P8,2179,3,4.0,RWD (Rear Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,18.49,,5,210.0,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,118.36,280,9,Leather,Manual,0,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),0,Internal_Boot_lid,384.0,1,1,1,1,4 years /100000 Kms (years/distance whichever comes first),1,Manual,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Yes,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,1,0,0,0,0,15990,2
645,Mahindra,Marazzo,M2 7 Str,1497,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,17.3,,6,210.0,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,119.34,300,7,Fabric,Manual,0,Not on offer,"2 years /1,00,000 Kms (years/distance whichever comes first)",0,Internal_Boot_lid,350.0,1,1,1,1,Up to 5 Year /,0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,0,1,0,0,0,13998,2
646,Mahindra,Marazzo,M4 7 Str,1497,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,17.3,,6,210.0,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,119.34,300,7,Fabric,Manual,0,USB & Aux-in,"2 years /1,00,000 Kms (years/distance whichever comes first)",1,Internal_Boot_lid,350.0,1,1,1,1,Up to 5 Year /,1,Internal,Digital,Manual,Analog + Digital,1,0,Driver_Front_sun_Visor,Yes,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,0,1,0,0,0,16190,4
647,Mahindra,Marazzo,M6 7 Str,1497,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,17.3,,6,210.0,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,119.34,300,7,Fabric,Manual,0,CD Player with USB & Aux-in,"2 years /1,00,000 Kms (years/distance whichever comes first)",1,Internal_Boot_lid,350.0,1,1,1,1,Up to 5 Year /,1,Internal,Digital,Manual,Analog + Digital,1,1,Co_Driver_sun_Visor,Yes,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,0,1,0,0,0,18320,4
648,Mahindra,Marazzo,M8 7 Str,1497,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,17.3,,6,210.0,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,119.34,300,7,Leather,Manual,0,CD Player with USB & Aux-in,"2 years /1,00,000 Kms (years/distance whichever comes first)",1,Internal_Boot_lid,350.0,1,1,1,1,Up to 5 Year /,1,Internal,Digital,Manual,Analog + Digital,1,1,Co_Driver_sun_Visor,Yes,0,1,1,1,1,"Front passenger frontal airbag, Driver frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,0,1,0,0,0,20558,4
649,Mahindra,Marazzo,M2 8 Str,1497,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,17.3,,6,210.0,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,119.34,300,8,Fabric,Manual,0,Not on offer,"2 years /1,00,000 Kms (years/distance whichever comes first)",0,Internal_Boot_lid,350.0,1,1,1,1,Up to 5 Year /,0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,0,1,0,0,0,13998,2
650,Mahindra,Marazzo,M4 8 Str,1497,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,17.3,,6,210.0,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,119.34,300,8,Fabric,Manual,0,USB & Aux-in,"2 years /1,00,000 Kms (years/distance whichever comes first)",1,Internal_Boot_lid,350.0,1,1,1,1,Up to 5 Year /,1,Internal,Digital,Manual,Analog + Digital,1,0,Driver_Front_sun_Visor,Yes,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,No_Parking_Assistance,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,0,1,0,0,0,16303,4
651,Mahindra,Marazzo,M6 8 Str,1497,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,17.3,,6,210.0,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,119.34,300,8,Fabric,Manual,0,CD Player with USB & Aux-in,"2 years /1,00,000 Kms (years/distance whichever comes first)",1,Internal_Boot_lid,350.0,1,1,1,1,Up to 5 Year /,1,Internal,Digital,Manual,Analog + Digital,1,1,Co_Driver_sun_Visor,Yes,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,0,1,0,0,0,18433,4
652,Mahindra,Marazzo,M8 8 Str,1497,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,MPV,5,17.3,,6,210.0,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,119.34,300,8,Leather,Manual,0,CD Player with USB & Aux-in,"2 years /1,00,000 Kms (years/distance whichever comes first)",1,Internal_Boot_lid,350.0,1,1,1,1,Up to 5 Year /,1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,1,1,"Front passenger frontal airbag, Driver frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,0,1,0,0,0,20671,4
653,Mahindra,Scorpio,S3 2Wd,2523,4,4.0,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,15.4,,5,210.0,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,73.97,200,9,Vinyl,Manual,0,Not on offer,2 years /75000 Kms (years/distance whichever comes first),0,Manual,350.0,1,0,0,1,3rd Year / up to 100000km from the date of delivery (whichever comes first),0,With Remote,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,0,1,0,0,Driver frontal airbag,1,0,1,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,1,0,0,0,0,13999,2
654,Mahindra,Scorpio,4Wd Getaway,2179,4,2.0,4WD,"Front, Longitudinal",Injection,80.0,Diesel,SUV,5,10.22,,5,210.0,Solid Disc,Drum,Double wish-bone with torsion bar,Semi-elliptical leaf spring with double acting hydraulic shock absorber and stab bar,1450 ,Electric_Power_Steering,All_Power_Windows,1,Remote,119.34,280,5,Fabric,Manual,1,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,460.0,1,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,Driver frontal airbag,1,1,0,0,3,Rear sensors with camera,0,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,1,0,0,0,0,17307,4
655,Mahindra,Scorpio,2Wd Getaway,2179,4,4.0,RWD (Rear Wheel Drive),"Front, Longitudinal",Injection,80.0,Diesel,SUV,5,13.5,,5,210.0,Solid Disc,Drum,Double wish-bone with torsion bar,Semi-elliptical leaf spring with double acting hydraulic shock absorber and stab bar,1450 ,Electric_Power_Steering,All_Power_Windows,1,Remote,119.34,280,5,Fabric,Manual,1,Not on offer,2 years / Unlimited Kms,1,Internal_Boot_lid,460.0,1,1,0,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog,1,1,Driver Only,Not Applicable,0,0,1,0,1,Driver frontal airbag,0,1,1,0,3,Rear sensors with camera,0,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,1,0,0,0,0,15724,2
656,Mahindra,Scorpio,S5 2Wd,2179,4,4.0,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,15.4,,5,163.0,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,118.36,280,9,Fabric,Manual,0,Not on offer,2 years /75000 Kms (years/distance whichever comes first),0,Manual,350.0,1,0,0,1,3rd Year / up to 100000km from the date of delivery (whichever comes first),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,1,0,0,0,0,17080,4
657,Mahindra,Scorpio,S7 120 2Wd,2179,4,4.0,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,15.4,,5,163.0,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,118.36,280,9,Fabric,Manual,0,Not on offer,2 years /75000 Kms (years/distance whichever comes first),0,Manual,350.0,1,0,0,1,3rd Year / up to 100000km from the date of delivery (whichever comes first),0,With Remote,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,1,0,0,0,0,18620,4
658,Mahindra,Scorpio,S7 140 2Wd,2179,4,4.0,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,15.4,,5,163.0,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,138.08,320,9,Fabric,Manual,0,Not on offer,2 years /75000 Kms (years/distance whichever comes first),0,Manual,350.0,1,0,0,1,3rd Year / up to 100000km from the date of delivery (whichever comes first),0,With Remote,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,1,0,0,0,0,19049,4
659,Mahindra,Scorpio,S11 2Wd,2179,4,4.0,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,15.4,,5,163.0,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,138.08,320,9,Fabric,Manual,0,CD/MP3/DVD Player with USB & Aux-in,2 years /75000 Kms (years/distance whichever comes first),1,Manual,350.0,1,0,1,1,3rd Year / up to 100000km from the date of delivery (whichever comes first),1,With Remote,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,1,2,Rear sensors with camera,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,1,0,1,0,0,21561,4
660,Mahindra,Scorpio,S11 4Wd,2179,4,4.0,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,15.4,,5,163.0,Ventilated Disc,Drum,"Hydraulic Double Acting, Telescopic Shock Absorber",Multi Link Coil Spring Suspension with Anti-roll Bar,1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,138.08,320,9,Leather,Manual,0,CD/MP3/DVD Player with USB & Aux-in,2 years /75000 Kms (years/distance whichever comes first),1,Manual,350.0,1,0,1,1,3rd Year / up to 100000km from the date of delivery (whichever comes first),1,With Remote,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,1,2,Rear sensors with camera,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,1,0,1,0,1,23282,4
661,Mahindra,Scorpio,S9 2Wd,2179,4,4.0,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,15.4,,6,163.0,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,138.08,320,9,Fabric,Manual,0,CD Player with USB & Aux-in,2 years /75000 Kms (years/distance whichever comes first),1,Manual,350.0,1,0,1,1,3rd Year / up to 100000km from the date of delivery (whichever comes first),1,With Remote,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,1,2,No_Parking_Assistance,0,Touch Sensitive_Parking_Assistance,0,0,Manual Adjustment,1,1,0,1,0,0,0,0,19931,4
662,Skoda,Monte Carlo,Monte Carlo 1.5 Tdi At,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Diesel,Sedan,4,21.72,,7,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,108.5,250,5,Leather,Automatic,0,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,1,2,Rear sensors with camera,1,Yes,1,1,Manual Adjustment,0,1,1,1,1,1,0,1,19958,4
663,Skoda,Monte Carlo,Monte Carlo 1.6 Mpi At,1598,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Petrol,Sedan,4,14.84,,7,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,103.56,153,5,Leather,Automatic,0,Not on offer,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,Rear sensors with camera,1,Yes,1,1,Manual Adjustment,0,1,1,0,1,1,0,1,17774,4
664,Skoda,Monte Carlo,Monte Carlo 1.5 Tdi Mt,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Diesel,Sedan,4,21.13,,5,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,108.5,250,5,Leather,Manual,0,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,1,2,Rear sensors with camera,1,Yes,1,1,Manual Adjustment,0,1,1,1,1,1,0,1,18194,4
665,Skoda,Monte Carlo,Monte Carlo 1.6 Mpi Mt,1598,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Petrol,Sedan,4,15.41,,5,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,103.56,153,5,Leather,Manual,0,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,Rear sensors with camera,1,Yes,1,1,Manual Adjustment,0,1,1,0,1,1,0,1,15954,2
